,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PROFUNDIDADE,SESSION_ID,ITEM_PRICE,INTERESTED
162295,261894182,54.0,1,29.0,1,46.0,335.321776506,79.99,0.0
162321,261893940,26.0,1,29.0,1,45.0,60.0658964683,64.99,0.0
162441,261901098,21.0,1,36.0,1,59.0,358.31373488300005,149.99,0.0
162476,261898968,30.0,1,51.0,1,51.0,493.08907107199997,84.99,0.0
162549,261893992,19.0,1,32.0,1,50.0,653.8962029,99.99,0.0
162557,261893940,26.0,1,29.0,1,45.0,294.034248769,64.99,0.0
162587,260010352,26.0,1,29.0,1,45.0,470.00322297199995,54.99,0.0
162594,261893940,26.0,1,29.0,1,45.0,905.43091461,77.49,0.0
162634,261893992,19.0,1,32.0,1,50.0,361.502920116,99.99,0.0
162711,260011902,26.0,1,29.0,2,45.0,784.808574505,23.99,0.0
162712,260011902,26.0,1,29.0,2,45.0,345.759402814,23.767777777800003,0.0
162713,260010384,46.0,1,30.0,2,41.0,570.271440763,37.99,0.0
162745,261894118,26.0,1,29.0,1,45.0,400.16797157300005,74.99,0.0
162759,261894118,26.0,1,29.0,1,45.0,2.36809520028,74.99,0.0
162761,260010352,26.0,1,29.0,1,45.0,326.49692804299997,54.99,0.0
162764,260011516,26.0,1,29.0,2,45.0,660.955370584,64.99,0.0
162790,261901098,21.0,1,36.0,1,59.0,503.21781184599996,149.99,0.0
162797,261894118,26.0,1,29.0,1,45.0,304.757999081,74.99,0.0
162845,261894118,26.0,1,29.0,1,45.0,684.751814892,74.99,0.0
162948,261900884,46.0,1,30.0,1,41.0,135.243500528,64.99,0.0
162970,261894118,26.0,1,29.0,1,45.0,977.471673809,74.99,0.0
163015,260009916,46.0,1,30.0,1,41.0,897.689046788,75.01,0.0
163066,261894118,26.0,1,29.0,1,45.0,419.333816915,74.99,0.0
163069,260010384,46.0,1,30.0,2,41.0,287.538507828,37.99,0.0
163093,261900884,46.0,1,30.0,1,41.0,905.655696053,64.99,0.0
163106,261900884,46.0,1,30.0,1,41.0,472.77039601900003,64.99,0.0
163124,261894118,26.0,1,29.0,1,45.0,920.041215863,74.99,0.0
163145,256329434,48.0,3,26.0,3,2.5,176.58042773,69.99,0.0
163160,260011516,26.0,1,29.0,2,45.0,216.19380623599997,64.99,0.0
163184,261898968,30.0,1,51.0,1,51.0,519.996551265,84.99,0.0
163376,261898968,30.0,1,51.0,1,51.0,251.933953083,84.99,0.0
163557,261894118,26.0,1,29.0,1,45.0,157.307561815,74.99,0.0
163654,261894118,26.0,1,29.0,1,45.0,416.62946778800006,81.9,0.0
163673,261893940,26.0,1,29.0,1,45.0,619.1875725880001,72.9,0.0
163734,261893992,19.0,1,32.0,1,50.0,277.62360455099997,99.99,0.0
163768,261894150,19.0,1,32.0,1,50.0,620.136028303,169.99,0.0
163780,260010352,26.0,1,29.0,1,45.0,299.926940622,54.99,0.0
163781,261894150,19.0,1,32.0,1,50.0,645.115141571,242.55,0.0
163818,261894118,26.0,1,29.0,1,45.0,174.39957088,95.0,0.0
163829,261894118,26.0,1,29.0,1,45.0,507.778913079,74.99,0.0
163833,261894118,26.0,1,29.0,1,45.0,385.968790249,74.99,0.0
163834,261893992,19.0,1,32.0,1,50.0,581.4768630880001,99.99,0.0
163861,260011902,26.0,1,29.0,2,45.0,781.592933998,23.99,0.0
163949,261894118,26.0,1,29.0,1,45.0,865.399553908,95.0,0.0
163971,261894118,26.0,1,29.0,1,45.0,295.651324917,78.445,0.0
164003,261893992,19.0,1,32.0,1,50.0,45.658970284,99.99,0.0
164023,261894118,26.0,1,29.0,1,45.0,144.13203343200001,74.99,0.0
164043,261894118,26.0,1,29.0,1,45.0,987.2070318330001,74.99,0.0
164099,260010704,46.0,1,30.0,2,41.0,199.994422488,94.99,0.0
164122,261894118,26.0,1,29.0,1,45.0,928.2760947889999,89.9451851852,0.0
164161,260013628,30.0,1,51.0,2,51.0,518.994064246,63.9675925926,0.0
164176,260010106,46.0,1,30.0,1,41.0,294.203568349,37.99,0.0
164209,261900884,46.0,1,30.0,1,41.0,654.686570081,64.99,0.0
164217,261894118,26.0,1,29.0,1,45.0,68.2161958224,78.445,0.0
164221,261900884,46.0,1,30.0,1,41.0,72.69039958260001,64.99,0.0
164260,261893992,19.0,1,32.0,1,50.0,310.943725192,99.99,0.0
164269,260009916,46.0,1,30.0,1,41.0,662.378320696,59.99,0.0
164320,260011302,19.0,1,32.0,2,50.0,697.3330972260001,79.99,0.0
164347,261893992,19.0,1,32.0,1,50.0,208.12944647400002,99.99,0.0
164366,260010384,46.0,1,30.0,2,41.0,694.894801694,37.99,0.0
164372,260009916,46.0,1,30.0,1,41.0,894.435265843,67.5,0.0
164417,261894118,26.0,1,29.0,1,45.0,157.095137664,81.9,0.0
164420,261893940,26.0,1,29.0,1,45.0,734.054758015,64.99,0.0
164434,261894118,26.0,1,29.0,1,45.0,349.92079096699996,74.99,0.0
164442,261901098,21.0,1,36.0,1,59.0,307.027339104,149.99,0.0
164503,260013662,30.0,1,51.0,1,51.0,87.3124660525,99.99,0.0
164529,261893992,19.0,1,32.0,1,50.0,864.842948945,99.99,0.0
164536,260010352,26.0,1,29.0,1,45.0,900.021850357,54.99,0.0
164613,260010704,46.0,1,30.0,2,41.0,466.959565979,94.99,0.0
164621,260009916,46.0,1,30.0,1,41.0,789.53720393,59.99,0.0
164628,260007226,23.0,1,25.0,1,34.0,494.180025996,37.24,0.0
164658,260010106,46.0,1,30.0,1,41.0,310.495728217,37.99,0.0
164732,261893940,26.0,1,29.0,1,45.0,185.335945773,64.99,0.0
164751,261900884,46.0,1,30.0,1,41.0,676.2828994480001,64.99,0.0
164773,261893940,26.0,1,29.0,1,45.0,92.8557714296,72.9,0.0
164871,260010352,26.0,1,29.0,1,45.0,140.889782783,73.18474358975,0.0
164885,260009916,46.0,1,30.0,1,41.0,193.96701372099997,73.46948717949999,0.0
164889,261901098,21.0,1,36.0,1,59.0,387.46469969,149.99,0.0
164891,256329434,48.0,3,26.0,3,2.5,445.938854651,131.26,0.0
164940,260010704,46.0,1,30.0,2,41.0,824.60827794,112.53,1.0
164995,261894118,26.0,1,29.0,1,45.0,737.0899999710001,103.78,0.0
165038,261898968,30.0,1,51.0,1,51.0,587.414922119,84.99,0.0
165062,260010352,26.0,1,29.0,1,45.0,312.098316688,54.99,0.0
165109,261898968,30.0,1,51.0,1,51.0,850.0161013430002,84.99,0.0
165123,261894118,26.0,1,29.0,1,45.0,261.64207861,74.99,0.0
165156,261893940,26.0,1,29.0,1,45.0,103.612064496,72.9,0.0
165162,260010352,26.0,1,29.0,1,45.0,317.896782713,54.99,0.0
165174,260010352,26.0,1,29.0,1,45.0,218.300530808,54.99,0.0
165181,260009916,46.0,1,30.0,1,41.0,165.162467716,75.01,0.0
165200,260010106,46.0,1,30.0,1,41.0,344.30667053,37.99,0.0
165232,261893992,19.0,1,32.0,1,50.0,438.04710477599997,56.49,0.0
165259,261894118,26.0,1,29.0,1,45.0,127.12933198,74.99,0.0
165292,260010352,26.0,1,29.0,1,45.0,697.761898703,54.99,0.0
165337,260009916,46.0,1,30.0,1,41.0,106.247832176,75.01,0.0
165357,261898968,30.0,1,51.0,1,51.0,753.6143287230002,84.99,0.0
165368,256332650,36.5,3,23.5,3,2.5,579.246532486,169.99,0.0
165384,261898968,30.0,1,51.0,1,51.0,5.616662374319999,84.99,0.0
165393,261894118,26.0,1,29.0,1,45.0,144.327855165,78.445,0.0
165413,256329434,48.0,3,26.0,3,2.5,15.4231680732,339.0,1.0
165428,260010704,46.0,1,30.0,2,41.0,640.409968754,94.99,0.0
165447,260010106,46.0,1,30.0,1,41.0,187.11539946099998,37.0852380952,0.0
165464,260010352,26.0,1,29.0,1,45.0,177.55669094799995,54.99,0.0
165494,260013554,26.0,1,29.0,1,45.0,193.96701372099997,54.99,0.0
165501,261893940,26.0,1,29.0,1,45.0,397.90312993699996,64.99,0.0
165552,261893992,19.0,1,32.0,1,50.0,607.947676344,59.99,0.0
165566,260010352,26.0,1,29.0,1,45.0,507.98714625900004,54.99,0.0
165609,261900884,46.0,1,30.0,1,41.0,88.5022121105,64.99,0.0
165668,260011902,26.0,1,29.0,2,45.0,259.863001596,23.99,0.0
165693,261900884,46.0,1,30.0,1,41.0,466.79679482800003,64.99,0.0
165713,261893940,26.0,1,29.0,1,45.0,426.150734423,64.99,0.0
165715,260010704,46.0,1,30.0,2,41.0,361.068424835,79.99,0.0
165850,260010704,46.0,1,30.0,2,41.0,903.1336918989999,94.99,0.0
165888,261901098,21.0,1,36.0,1,59.0,460.73823321300006,149.99,0.0
165955,261893940,26.0,1,29.0,1,45.0,574.888531631,102.49,0.0
165996,260010352,26.0,1,29.0,1,45.0,621.365670207,54.99,0.0
166061,260009916,46.0,1,30.0,1,41.0,132.90584798,59.99,1.0
166136,261894118,26.0,1,29.0,1,45.0,954.9004236710001,74.99,0.0
166141,260007226,23.0,1,25.0,1,34.0,654.94430334,64.99,0.0
166150,260010352,26.0,1,29.0,1,45.0,737.139861163,54.99,0.0
166161,261893992,19.0,1,32.0,1,50.0,5.26320694707,99.99,0.0
166167,260010352,26.0,1,29.0,1,45.0,780.013086694,54.99,0.0
166214,261894118,26.0,1,29.0,1,45.0,921.263463915,74.99,0.0
166236,256332650,36.5,3,23.5,3,2.5,41.4750922635,169.99,0.0
166250,261894118,26.0,1,29.0,1,45.0,639.5761988969999,78.445,0.0
166293,260010352,26.0,1,29.0,1,45.0,205.120284677,54.99,0.0
166339,256332650,36.5,3,23.5,3,2.5,576.428261176,67.49,0.0
166373,261894182,54.0,1,29.0,1,46.0,13.308042287300001,79.99,0.0
166428,261894118,26.0,1,29.0,1,45.0,534.097141951,74.99,0.0
166435,261894118,26.0,1,29.0,1,45.0,985.9345994,81.9,1.0
166453,261893992,19.0,1,32.0,1,50.0,530.4045341130001,99.99,0.0
166526,261893992,19.0,1,32.0,1,50.0,963.771472742,99.99,0.0
166556,261898968,30.0,1,51.0,1,51.0,81.7367817705,84.99,0.0
166566,261898968,30.0,1,51.0,1,51.0,347.527627053,84.99,0.0
166650,260010352,26.0,1,29.0,1,45.0,360.888715674,54.99,0.0
166654,260011270,30.0,1,51.0,1,51.0,990.6190104860001,69.10074074075,0.0
166703,261894118,26.0,1,29.0,1,45.0,661.709597583,83.2114814815,0.0
166704,260010352,26.0,1,29.0,1,45.0,886.667197772,54.99,0.0
166717,260010704,46.0,1,30.0,2,41.0,633.175729186,54.99,0.0
166737,261900970,30.0,1,51.0,1,51.0,735.5356858680002,54.99,0.0
166872,260010352,26.0,1,29.0,1,45.0,734.397999394,54.99,0.0
166878,260010352,26.0,1,29.0,1,45.0,815.4382508780002,54.99,0.0
166910,260011516,26.0,1,29.0,2,45.0,243.58644975599998,64.99,0.0
166935,260010352,26.0,1,29.0,1,45.0,79.94882386270001,54.99,0.0
166936,261894118,26.0,1,29.0,1,45.0,731.403874512,99.39,0.0
166940,261894150,19.0,1,32.0,1,50.0,327.96153226900003,169.99,0.0
166958,261893940,26.0,1,29.0,1,45.0,460.89644829400004,64.99,0.0
166982,261894118,26.0,1,29.0,1,45.0,634.8692294680001,74.99,0.0
167068,261894118,26.0,1,29.0,1,45.0,541.302366799,76.372,0.0
167077,261900884,46.0,1,30.0,1,41.0,355.916887654,64.99,0.0
167123,261894150,19.0,1,32.0,1,50.0,812.766418345,242.55,0.0
167140,260010352,26.0,1,29.0,1,45.0,714.831266737,66.54545454550001,0.0
167145,256329434,48.0,3,26.0,3,2.5,280.000917302,339.0,0.0
167172,261893992,19.0,1,32.0,1,50.0,641.3651863380001,99.99,0.0
167231,261893992,19.0,1,32.0,1,50.0,206.69733622299998,99.99,0.0
167273,261898968,30.0,1,51.0,1,51.0,154.374508634,84.99,0.0
167404,260010384,46.0,1,30.0,2,41.0,467.35544128699996,37.99,0.0
167455,260010106,46.0,1,30.0,1,41.0,263.48090625,37.99,0.0
167514,261894118,26.0,1,29.0,1,45.0,234.595796029,74.99,0.0
167545,261900970,30.0,1,51.0,1,51.0,240.019250707,112.49,0.0
167552,261901098,21.0,1,36.0,1,59.0,435.938591245,149.99,0.0
167570,256332650,36.5,3,23.5,3,2.5,29.387987205500004,112.49,0.0
167601,261894118,26.0,1,29.0,1,45.0,745.155291412,74.99,0.0
167635,261893992,19.0,1,32.0,1,50.0,262.770474623,99.99,0.0
167638,260009916,46.0,1,30.0,1,41.0,696.9425402730002,75.01,0.0
167657,261894118,26.0,1,29.0,1,45.0,506.44906307,74.99,0.0
167689,260011902,26.0,1,29.0,2,45.0,440.615508337,92.49,0.0
167696,260011302,19.0,1,32.0,2,50.0,72.3012603465,109.99,0.0
167811,260010106,46.0,1,30.0,1,41.0,660.970439244,37.99,0.0
167846,256329434,48.0,3,26.0,3,2.5,898.644117603,58.65666666666666,0.0
167857,261893940,26.0,1,29.0,1,45.0,541.001384735,79.32333333333331,0.0
167902,260013662,30.0,1,51.0,1,51.0,842.6634534010001,99.99,0.0
167973,260013554,26.0,1,29.0,1,45.0,298.133004969,82.5,0.0
167993,260010352,26.0,1,29.0,1,45.0,585.871005961,54.99,0.0
168069,261894118,26.0,1,29.0,1,45.0,150.197567668,103.78,0.0
168122,256329434,48.0,3,26.0,3,2.5,343.53714946599996,339.0,0.0
168138,260010384,46.0,1,30.0,2,41.0,380.57970658,37.99,0.0
168139,260009916,46.0,1,30.0,1,41.0,633.218080305,75.01,0.0
168146,261900884,46.0,1,30.0,1,41.0,585.6692797769999,64.99,0.0
168172,260010352,26.0,1,29.0,1,45.0,944.2873747739999,54.99,0.0
168178,261893992,19.0,1,32.0,1,50.0,410.524082555,99.99,1.0
168186,261894150,19.0,1,32.0,1,50.0,591.8422569830001,169.99,0.0
168259,260013586,19.0,1,32.0,1,50.0,834.052815507,121.445,0.0
168318,261893940,26.0,1,29.0,1,45.0,243.62753485099998,72.9,0.0
168331,260009916,46.0,1,30.0,1,41.0,233.60575419,59.99,0.0
168364,260011462,26.0,1,29.0,1,45.0,548.251087731,99.99,0.0
168393,261894150,19.0,1,32.0,1,50.0,887.116628119,169.99,0.0
168406,261893940,26.0,1,29.0,1,45.0,703.124067892,72.9,0.0
168472,261893940,26.0,1,29.0,1,45.0,446.894229056,70.26333333333334,0.0
168505,260010704,46.0,1,30.0,2,41.0,241.706749995,67.62666666666667,0.0
168530,261900884,46.0,1,30.0,1,41.0,276.19524757799996,64.99,0.0
168568,261893992,19.0,1,32.0,1,50.0,314.07613185400004,51.0376190476,0.0
168670,260010106,46.0,1,30.0,1,41.0,391.483384631,37.0852380952,0.0
168699,260011462,26.0,1,29.0,1,45.0,806.443959934,99.99,0.0
168730,256329434,48.0,3,26.0,3,2.5,326.130035282,339.0,0.0
168753,261894150,19.0,1,32.0,1,50.0,484.83938583,169.99,0.0
168798,261898968,30.0,1,51.0,1,51.0,452.295648445,84.99,0.0
168822,261898968,30.0,1,51.0,1,51.0,125.620157384,84.99,0.0
168878,261894118,26.0,1,29.0,1,45.0,683.314094042,99.39,0.0
168897,261894118,26.0,1,29.0,1,45.0,628.431855318,88.6840425532,0.0
168900,261894118,26.0,1,29.0,1,45.0,341.237093877,81.9,0.0
168915,260010704,46.0,1,30.0,2,41.0,330.85237044900003,94.99,0.0
168920,261898968,30.0,1,51.0,1,51.0,947.512935387,84.99,0.0
168942,261893992,19.0,1,32.0,1,50.0,378.81940381699997,84.99,0.0
168969,261898968,30.0,1,51.0,1,51.0,875.490890413,84.99,0.0
169027,261898968,30.0,1,51.0,1,51.0,187.94433546599998,84.99,0.0
169061,261894118,26.0,1,29.0,1,45.0,670.0625405000002,78.445,0.0
169100,261898968,30.0,1,51.0,1,51.0,719.2462346410001,84.99,0.0
169152,260010384,46.0,1,30.0,2,41.0,45.4112801643,37.99,0.0
169194,261894118,26.0,1,29.0,1,45.0,854.930230818,97.9266666667,0.0
169284,261900970,30.0,1,51.0,1,51.0,625.170022939,93.30535460995002,0.0
169310,261894118,26.0,1,29.0,1,45.0,132.769636129,88.6840425532,0.0
169328,260011902,26.0,1,29.0,2,45.0,823.7992811710001,23.99,0.0
169402,261894118,26.0,1,29.0,1,45.0,286.421794147,74.99,0.0
169419,261894150,19.0,1,32.0,1,50.0,480.061869019,242.55,0.0
169439,261898968,30.0,1,51.0,1,51.0,773.31628883,84.99,0.0
169455,261894118,26.0,1,29.0,1,45.0,688.5404916589999,81.9,0.0
169513,260009916,46.0,1,30.0,1,41.0,249.662108648,75.01,0.0
169637,261894118,26.0,1,29.0,1,45.0,720.977955468,97.9266666667,0.0
169668,261894118,26.0,1,29.0,1,45.0,149.570297163,74.99,0.0
169693,261893940,26.0,1,29.0,1,45.0,246.42948697900002,64.99,0.0
169699,261900884,46.0,1,30.0,1,41.0,600.409168183,64.99,0.0
169745,260011516,26.0,1,29.0,2,45.0,553.838245074,68.945,0.0
169786,261893940,26.0,1,29.0,1,45.0,13.764033123599999,72.9,0.0
169867,261894118,26.0,1,29.0,1,45.0,457.612325848,74.99,0.0
169894,260011516,26.0,1,29.0,2,45.0,387.09985233,64.99,0.0
169923,261894150,19.0,1,32.0,1,50.0,735.5356858680002,169.99,0.0
169970,260010352,26.0,1,29.0,1,45.0,878.491188362,54.99,0.0
169978,261893992,19.0,1,32.0,1,50.0,747.077724937,77.49,0.0
169989,261893992,19.0,1,32.0,1,50.0,527.826340748,99.99,0.0
169996,261894118,26.0,1,29.0,1,45.0,178.356781852,80.518,0.0
170003,261894150,19.0,1,32.0,1,50.0,78.3286735417,79.4815,0.0
170053,261894118,26.0,1,29.0,1,45.0,160.50792990899998,78.445,0.0
170058,261893940,26.0,1,29.0,1,45.0,445.122168555,64.99,1.0
170086,261894118,26.0,1,29.0,1,45.0,911.708507531,74.99,0.0
170124,260011270,30.0,1,51.0,1,51.0,132.828900876,99.99,0.0
170160,261898968,30.0,1,51.0,1,51.0,507.507247205,84.99,0.0
170191,261893940,26.0,1,29.0,1,45.0,410.257397251,64.99,0.0
170218,260009916,46.0,1,30.0,1,41.0,710.8832840480002,59.99,0.0
170229,261893992,19.0,1,32.0,1,50.0,818.690969632,99.99,0.0
170231,260013586,19.0,1,32.0,1,50.0,319.25500935599996,86.445,0.0
170300,261893940,26.0,1,29.0,1,45.0,421.50318083400003,72.9,0.0
170342,261893992,19.0,1,32.0,1,50.0,927.965970995,93.945,0.0
170343,260013628,30.0,1,51.0,2,51.0,68.4693417332,114.99,1.0
170361,261894118,26.0,1,29.0,1,45.0,542.234472324,81.9,0.0
170383,261894118,26.0,1,29.0,1,45.0,674.759643538,74.99,0.0
170394,261893992,19.0,1,32.0,1,50.0,105.56888539100001,99.99,0.0
170505,260011902,26.0,1,29.0,2,45.0,799.8759712230002,23.99,0.0
170542,261894118,26.0,1,29.0,1,45.0,314.067764424,78.445,0.0
170608,260011462,26.0,1,29.0,1,45.0,243.36905752400003,70.62666666666667,0.0
170640,260013586,19.0,1,32.0,1,50.0,741.595225512,62.80833333333333,0.0
170641,260010352,26.0,1,29.0,1,45.0,500.609241938,54.99,0.0
170669,261898968,30.0,1,51.0,1,51.0,714.039023405,84.99,0.0
170682,260011902,26.0,1,29.0,2,45.0,814.815567659,21.99,0.0
170690,261900884,46.0,1,30.0,1,41.0,458.98489761900004,64.99,0.0
170729,261894150,19.0,1,32.0,1,50.0,724.056730921,82.49,0.0
170735,261893992,19.0,1,32.0,1,50.0,938.246110603,99.99,0.0
170755,261894118,26.0,1,29.0,1,45.0,540.254685634,74.99,0.0
170780,261894150,19.0,1,32.0,1,50.0,947.648762169,169.99,0.0
170860,261893940,26.0,1,29.0,1,45.0,957.89832862,64.99,0.0
170919,261894118,26.0,1,29.0,1,45.0,994.7043579939999,74.99,0.0
170994,261901098,21.0,1,36.0,1,59.0,922.090631642,149.99,0.0
171007,260009916,46.0,1,30.0,1,41.0,268.372752746,59.99,0.0
171044,261894118,26.0,1,29.0,1,45.0,371.812051809,80.518,0.0
171053,261893940,26.0,1,29.0,1,45.0,961.733398488,72.9,0.0
171076,261898968,30.0,1,51.0,1,51.0,344.00906821,84.99,0.0
171093,260010384,46.0,1,30.0,2,41.0,405.190208568,37.99,1.0
171140,260010384,46.0,1,30.0,2,41.0,106.918531696,37.99,0.0
171142,261893940,26.0,1,29.0,1,45.0,502.50478779400004,64.99,0.0
171145,261893992,19.0,1,32.0,1,50.0,158.93776009299998,79.995,0.0
171178,261894118,26.0,1,29.0,1,45.0,640.092855178,95.0,0.0
171201,261893992,19.0,1,32.0,1,50.0,637.991492025,99.99,0.0
171242,260011516,26.0,1,29.0,2,45.0,560.2290627044999,64.99,0.0
171276,260010106,46.0,1,30.0,1,41.0,482.46663338400003,37.99,0.0
171318,260013586,19.0,1,32.0,1,50.0,624.9286215980001,46.99,0.0
171330,261894150,19.0,1,32.0,1,50.0,163.952479598,55.99,0.0
171331,260011516,26.0,1,29.0,2,45.0,531.736652917,64.99,0.0
171430,261894118,26.0,1,29.0,1,45.0,536.349751717,74.99,0.0
171448,261898968,30.0,1,51.0,1,51.0,807.3655946760001,84.99,0.0
171476,260010106,46.0,1,30.0,1,41.0,146.469976329,37.99,0.0
171481,261893940,26.0,1,29.0,1,45.0,576.580712521,72.9,0.0
171502,260011516,26.0,1,29.0,2,45.0,695.28456635,64.99,0.0
171511,260010704,46.0,1,30.0,2,41.0,563.3750498019999,94.99,0.0
171560,260007226,23.0,1,25.0,1,34.0,984.630337853,37.24,0.0
171568,261894118,26.0,1,29.0,1,45.0,924.5313305039999,74.99,0.0
171606,261900884,46.0,1,30.0,1,41.0,134.866657092,64.99,0.0
171631,261894118,26.0,1,29.0,1,45.0,115.159238699,74.99,0.0
171679,261894118,26.0,1,29.0,1,45.0,44.0877067368,74.99,0.0
171707,261893992,19.0,1,32.0,1,50.0,236.376974266,99.99,0.0
171751,260010352,26.0,1,29.0,1,45.0,148.032203563,54.99,0.0
171758,261894118,26.0,1,29.0,1,45.0,477.61112939599997,74.99,0.0
171805,261893940,26.0,1,29.0,1,45.0,988.956836332,64.99,0.0
171849,261893940,26.0,1,29.0,1,45.0,361.614464774,72.9,0.0
171931,261893992,19.0,1,32.0,1,50.0,722.981515886,86.445,0.0
171948,261893992,19.0,1,32.0,1,50.0,878.320298282,99.99,0.0
171958,261898968,30.0,1,51.0,1,51.0,706.023638558,84.99,0.0
171978,261894150,19.0,1,32.0,1,50.0,60.0658964683,169.99,0.0
172069,261894118,26.0,1,29.0,1,45.0,935.324908598,95.0,0.0
172085,260010106,46.0,1,30.0,1,41.0,555.091820785,37.99,0.0
172114,261893992,19.0,1,32.0,1,50.0,586.182818243,99.99,0.0
172120,261893940,26.0,1,29.0,1,45.0,793.240255552,64.99,0.0
172132,261893940,26.0,1,29.0,1,45.0,447.45481893699997,64.99,0.0
172157,261898968,30.0,1,51.0,1,51.0,159.734571945,84.99,1.0
172160,261893940,26.0,1,29.0,1,45.0,432.763492456,64.99,0.0
172185,261893992,19.0,1,32.0,1,50.0,755.557448832,99.99,0.0
172227,260010352,26.0,1,29.0,1,45.0,38.765315211,54.99,0.0
172241,261894118,26.0,1,29.0,1,45.0,332.885808871,95.0,0.0
172251,260010704,46.0,1,30.0,2,41.0,483.78508558199997,94.99,0.0
172280,261894118,26.0,1,29.0,1,45.0,330.869607452,74.99,0.0
172288,261894182,54.0,1,29.0,1,46.0,764.721428485,79.99,0.0
172369,261893940,26.0,1,29.0,1,45.0,958.2479607610001,64.99,0.0
172381,261893940,26.0,1,29.0,1,45.0,54.585664433999995,64.99,0.0
172385,261894150,19.0,1,32.0,1,50.0,623.251560112,169.99,0.0
172427,261893940,26.0,1,29.0,1,45.0,159.699129665,72.9,0.0
172437,260010384,46.0,1,30.0,2,41.0,697.2325293839999,37.99,0.0
172491,261900970,30.0,1,51.0,1,51.0,686.73776454,37.99,0.0
172589,260010384,46.0,1,30.0,2,41.0,112.614474793,37.99,0.0
172635,260010384,46.0,1,30.0,2,41.0,212.304141888,37.99,0.0
172672,261893940,26.0,1,29.0,1,45.0,841.30950546,64.99,0.0
172674,261894118,26.0,1,29.0,1,45.0,815.3912654530002,81.9,0.0
172681,260011302,19.0,1,32.0,2,50.0,341.34853632,68.44500000000001,0.0
172763,260010352,26.0,1,29.0,1,45.0,964.592455276,54.99,0.0
172801,261898968,30.0,1,51.0,1,51.0,975.2727789769999,84.99,0.0
172828,261894150,19.0,1,32.0,1,50.0,731.403874512,242.55,0.0
172842,261893940,26.0,1,29.0,1,45.0,595.707939158,64.99,0.0
172862,261901098,21.0,1,36.0,1,59.0,947.2607055980001,149.99,0.0
172874,260011462,26.0,1,29.0,1,45.0,763.656979717,99.99,0.0
172914,261894118,26.0,1,29.0,1,45.0,185.5803257,89.9451851852,0.0
172927,261894118,26.0,1,29.0,1,45.0,361.502920116,74.99,0.0
173047,261900970,30.0,1,51.0,1,51.0,63.0688385709,79.99,0.0
173065,261898968,30.0,1,51.0,1,51.0,737.139861163,84.99,0.0
173122,260009916,46.0,1,30.0,1,41.0,773.967442464,69.002,0.0
173137,261900884,46.0,1,30.0,1,41.0,788.04034683,64.99,0.0
173170,260010352,26.0,1,29.0,1,45.0,883.5970291880002,54.99,0.0
173197,261893992,19.0,1,32.0,1,50.0,697.20273076,99.99,0.0
173216,261894118,26.0,1,29.0,1,45.0,460.85972128599997,74.99,0.0
173237,261894118,26.0,1,29.0,1,45.0,244.294556117,74.99,0.0
173330,261893940,26.0,1,29.0,1,45.0,434.52636445400003,72.9,0.0
173427,261900884,46.0,1,30.0,1,41.0,66.38369424140001,64.99,0.0
173476,261894118,26.0,1,29.0,1,45.0,344.55175004800003,74.99,0.0
173537,261900884,46.0,1,30.0,1,41.0,712.0056889269998,64.99,0.0
173568,261894118,26.0,1,29.0,1,45.0,677.280771139,74.99,0.0
173639,260010704,46.0,1,30.0,2,41.0,981.906578723,112.53,0.0
173652,261894118,26.0,1,29.0,1,45.0,237.906473127,74.99,0.0
173666,260009916,46.0,1,30.0,1,41.0,357.318230019,75.01,0.0
173672,261894118,26.0,1,29.0,1,45.0,470.414384591,81.9,0.0
173690,261893940,26.0,1,29.0,1,45.0,475.61060006599996,66.0446666667,0.0
173712,261893940,26.0,1,29.0,1,45.0,955.070374493,64.99,0.0
173760,260010384,46.0,1,30.0,2,41.0,200.940006377,37.99,1.0
173769,260010106,46.0,1,30.0,1,41.0,344.883921733,37.99,0.0
173799,261894118,26.0,1,29.0,1,45.0,815.7474055539999,74.99,0.0
173833,256329434,48.0,3,26.0,3,2.5,468.400669325,339.0,0.0
173904,256332618,3.5,2,24.5,3,35.5,522.60384285,188.12,0.0
174007,260007226,23.0,1,25.0,1,34.0,353.88528831699995,37.24,0.0
174051,260013628,30.0,1,51.0,2,51.0,931.501390031,51.115,0.0
174095,261900884,46.0,1,30.0,1,41.0,550.866927532,64.99,0.0
174110,261894150,19.0,1,32.0,1,50.0,240.13873349099998,169.99,0.0
174127,260011270,30.0,1,51.0,1,51.0,540.782024179,113.323333333,0.0
174226,260011902,26.0,1,29.0,2,45.0,963.9649711889999,23.99,0.0
174232,260010106,46.0,1,30.0,1,41.0,7.83157300089,37.99,0.0
174245,260010106,46.0,1,30.0,1,41.0,277.435267856,37.0852380952,0.0
174260,261894118,26.0,1,29.0,1,45.0,33.519137049499996,74.99,0.0
174263,261894118,26.0,1,29.0,1,45.0,867.089486429,89.9451851852,0.0
174279,260010352,26.0,1,29.0,1,45.0,499.641586485,54.99,0.0
174398,260010352,26.0,1,29.0,1,45.0,293.330925537,54.99,0.0
174407,261898968,30.0,1,51.0,1,51.0,172.440333295,84.99,0.0
174442,260010384,46.0,1,30.0,2,41.0,260.516721073,37.99,0.0
174485,260011516,26.0,1,29.0,2,45.0,217.73109883200001,64.99,0.0
