,ITEM_ID,MARCA,TEM_FERRO_FUNDIDO,TEM_TAMPA,TIPO_WOK,SESSION_ID,ITEM_PRICE,INTERESTED
131764,257531986,8,1,0.0,1,662.253443749,441.9,0.0
131766,239173302,11,1,0.0,1,955.678865203,280.9,0.0
131789,218994466,7,1,1.0,1,885.20732716,119.9,0.0
131805,255487712,6,1,0.0,1,693.207298252,89.99,0.0
131808,257531986,8,1,0.0,1,568.806304886,399.9,0.0
131810,255487712,6,1,0.0,1,878.371389974,89.99,0.0
131815,255487712,6,1,0.0,1,131.173226531,71.6769565217,0.0
131816,255487712,6,1,0.0,1,264.00432730200004,89.99,0.0
131822,10697200,1,1,0.0,1,480.12267071800005,114.99,0.0
131844,225903608,2,1,0.0,1,790.4793357369998,159.99,0.0
131859,10697200,1,1,0.0,1,147.513859839,99.7,0.0
131860,259619742,9,2,0.0,1,145.98616515,59.13,0.0
131863,242956508,5,1,0.0,1,912.1973840019999,29.7,0.0
131873,259619956,9,2,1.0,1,596.705937508,45.9,0.0
131891,225903448,2,1,0.0,1,865.691294717,89.26027027030001,0.0
131909,259619902,9,2,1.0,1,745.182053052,86.24,0.0
131936,13863712,1,1,0.0,1,911.998939758,98.9625,0.0
131941,255487712,6,1,0.0,1,286.49869905400004,75.2685714286,1.0
131959,255487712,6,1,0.0,1,584.890608431,89.99,0.0
131960,225903566,2,1,0.0,1,164.638574581,134.99,0.0
131962,242956508,5,1,0.0,1,547.724465708,29.7,0.0
131974,216538756,1,1,0.0,1,145.020127654,63.30130434784999,0.0
131981,10697200,1,1,0.0,1,821.343685504,96.9026086957,0.0
132002,257532742,8,1,1.0,2,92.23991471020001,145.94630434785,0.0
132035,257531582,8,1,0.0,1,262.60264737,194.99,0.0
132047,256481304,11,2,0.0,1,363.395539069,114.99,0.0
132058,245841962,3,1,0.0,1,47.7021583978,34.99,0.0
132061,255487712,6,1,0.0,1,405.542037024,99.99,1.0
132070,255487712,6,1,0.0,1,184.136123458,89.99,1.0
132086,653352,1,1,0.0,1,308.980925011,206.04,0.0
132087,263053480,14,1,0.0,1,106.264637965,44.99,0.0
132096,245841768,3,1,0.0,1,60.381036371,32.99,0.0
132126,257532624,8,1,0.0,1,922.416536733,564.0,0.0
132141,255487712,6,1,0.0,1,832.7418407480002,84.7794736842,0.0
132153,225903448,2,1,0.0,1,976.026572002,89.99,0.0
132156,12099434,1,1,0.0,1,31.8086987316,25.9,0.0
132181,653352,1,1,0.0,1,663.112888668,151.614285714,0.0
132189,245842002,3,1,0.0,1,391.192519785,110.757142857,0.0
132204,257168328,4,1,0.0,1,652.857970323,69.9,0.0
132234,257531582,8,1,0.0,1,65.0857932158,194.99,0.0
132237,239173302,11,1,0.0,1,956.965483212,160.48666666649999,0.0
132239,257168242,4,1,0.0,1,966.461869067,125.98333333299999,0.0
132285,259619742,9,2,0.0,1,171.138426299,59.13,0.0
132309,257163266,4,1,0.0,1,521.424834885,117.08,0.0
132313,255487712,6,1,0.0,1,627.815559594,89.99,0.0
132320,11996250,1,1,0.0,1,172.677515838,93.9,0.0
132328,242956508,5,1,0.0,1,482.12185768300003,29.7,0.0
132354,257531986,8,1,0.0,1,371.260513079,399.9,0.0
132380,11996254,1,1,0.0,1,448.68244336699996,162.54,0.0
132411,242956508,5,1,0.0,1,671.347706734,29.7,0.0
132418,257488824,4,1,0.0,1,586.956630887,26.99,0.0
132423,13863716,1,1,0.0,1,89.93527145690003,66.808125,0.0
132439,257168242,4,1,0.0,1,738.821178568,106.62625,0.0
132443,242956508,5,1,0.0,1,900.1704537589999,26.99,0.0
132444,257531986,8,1,0.0,1,783.807786699,399.9,0.0
132448,257531986,8,1,0.0,1,199.11944987599998,399.9,0.0
132459,255487712,6,1,0.0,1,421.46998459199995,80.5960606061,0.0
132464,257531986,8,1,0.0,1,465.155409136,311.813125,0.0
132469,13863712,1,1,0.0,1,329.106822689,97.4,0.0
132490,259620238,9,2,1.0,1,125.194218064,79.99,0.0
132575,259619710,9,2,1.0,1,997.5587268689999,109.99,0.0
132600,218994466,7,1,1.0,1,917.251684597,119.9,0.0
132621,225903448,2,1,0.0,1,153.4973754,89.99,0.0
132640,218994466,7,1,1.0,1,849.530402549,132.9,1.0
132645,245842214,3,1,0.0,1,986.171039254,198.945,0.0
132648,257796924,8,1,0.0,1,814.2687899839999,264.99,0.0
132657,257531986,8,1,0.0,1,988.566262028,399.9,0.0
132662,216538756,1,1,0.0,1,837.083310734,64.15,0.0
132669,653352,1,1,0.0,1,145.848761148,159.114285714,0.0
132678,10697200,1,1,0.0,1,989.911416122,99.7,0.0
132686,257796924,8,1,0.0,1,326.103223259,339.0,0.0
132732,242956508,5,1,0.0,1,319.664420603,29.7,0.0
132736,255487712,6,1,0.0,1,225.548985795,97.99,0.0
132740,245841842,3,1,0.0,1,805.919533192,37.99,0.0
132746,225903482,2,1,0.0,1,126.4948813,84.99,0.0
132766,242956508,5,1,0.0,1,529.272618998,71.99,0.0
132773,257531986,8,1,0.0,1,472.231209799,58.99,0.0
132776,257532432,8,1,0.0,1,183.662968384,45.99,0.0
132791,245841962,3,1,0.0,1,638.336573476,32.99,0.0
132802,653352,1,1,0.0,1,422.303725363,146.375714286,0.0
132806,245841768,3,1,0.0,1,938.4471664460001,138.11285714299999,0.0
132822,257165464,4,1,0.0,1,966.033920255,129.85,0.0
132826,259620110,9,2,1.0,1,556.3478697,163.74,0.0
132828,259620110,9,2,1.0,1,119.82120052299999,159.99,0.0
132848,11996250,1,1,0.0,1,888.464250631,93.7503921569,0.0
132851,255487712,6,1,0.0,1,799.5462132389999,94.3561971831,0.0
132860,257168328,4,1,0.0,1,143.66133696100002,72.8041314554,0.0
132864,257168328,4,1,0.0,1,520.962544803,51.25206572770001,0.0
132870,242956508,5,1,0.0,1,875.6059455139999,29.7,0.0
132873,242956508,5,1,0.0,1,557.474614817,29.7,0.0
132904,12099434,1,1,0.0,1,425.01882905400004,25.9,0.0
132910,216538756,1,1,0.0,1,361.32222194900004,64.7506451613,0.0
132914,11996254,1,1,0.0,1,130.27849350399998,184.6475,0.0
132922,263053640,14,1,0.0,1,877.238698162,165.71599999999998,0.0
132924,245842172,3,1,0.0,1,41.2654329251,146.7845,0.0
132939,218994466,7,1,1.0,1,166.85878806899998,127.853,0.0
133000,257168242,4,1,0.0,1,487.61062553,108.9215,0.0
133008,255487712,6,1,0.0,1,716.674954326,89.99,1.0
133012,259620238,9,2,1.0,1,729.098995565,79.99,0.0
133027,257488824,4,1,0.0,1,854.589565967,29.99,1.0
133036,10697200,1,1,0.0,1,138.387162526,44.56,0.0
133045,259619742,9,2,0.0,1,396.13057508199995,59.13,0.0
133061,255487712,6,1,0.0,1,649.452785219,89.99,0.0
133076,10697204,1,1,0.0,1,111.830936934,132.29,0.0
133096,257796924,8,1,0.0,1,240.221842133,339.0,0.0
133099,242956508,5,1,0.0,1,733.203800385,29.7,0.0
133105,225903566,2,1,0.0,1,654.515739133,134.99,0.0
133112,218994466,7,1,1.0,1,671.737146031,122.49,0.0
133115,259619710,9,2,1.0,1,688.9585529289999,109.99,0.0
133132,259619742,9,2,0.0,1,108.66107478,59.13,0.0
133133,257488664,4,1,0.0,1,357.044364702,17.080952381,0.0
133142,225903448,2,1,0.0,1,985.673031431,89.99,1.0
133159,257530950,8,1,1.0,2,465.155409136,552.58,0.0
133172,257796924,8,1,0.0,1,744.792957247,264.99,1.0
133215,242956508,5,1,0.0,1,478.266895669,29.7,0.0
133216,255487712,6,1,0.0,1,473.829541484,89.99,0.0
133221,242956508,5,1,0.0,1,340.259168301,29.7,0.0
133228,653352,1,1,0.0,1,731.364977202,167.6925,0.0
133237,255487712,6,1,0.0,1,633.277466022,89.99,0.0
133244,255487712,6,1,0.0,1,197.574295395,77.9061764706,0.0
133255,242956508,5,1,0.0,1,602.1425817630001,29.7,0.0
133261,242956508,5,1,0.0,1,719.241177905,29.7,0.0
133262,260012026,9,2,1.0,1,317.222338162,44.99,0.0
133263,10697204,1,1,0.0,1,770.1592672989999,177.41444444400003,0.0
133269,255487712,6,1,0.0,1,654.89936003,99.99,0.0
133270,257488824,4,1,0.0,1,28.7047719714,26.99,1.0
133271,257531986,8,1,0.0,1,508.170664723,113.49,0.0
133288,240761706,12,1,0.0,1,546.8213283680001,199.99,0.0
133298,653352,1,1,0.0,1,583.242585741,151.61,0.0
133309,259619742,9,2,0.0,1,791.108849596,59.13,0.0
133326,653352,1,1,0.0,1,262.362217289,183.531935484,0.0
133336,255487712,6,1,0.0,1,242.21523726799998,75.95,0.0
133350,216538756,1,1,0.0,1,252.246546415,64.15,0.0
133353,259619742,9,2,0.0,1,208.155197021,59.13,0.0
133364,13863712,1,1,0.0,1,616.909852104,97.4,0.0
133374,259619838,9,2,0.0,1,286.484326302,48.76,1.0
133383,242956508,5,1,0.0,1,608.808794699,29.7,0.0
133386,259620238,9,2,1.0,1,474.867770721,79.99,1.0
133391,257531986,8,1,0.0,1,418.477234866,399.9,0.0
133392,242956508,5,1,0.0,1,735.1595520210001,29.7,0.0
133393,255487712,6,1,0.0,1,556.654586895,89.99,0.0
133396,255487712,6,1,0.0,1,279.63878563599997,89.99,0.0
133398,257531582,8,1,0.0,1,869.6049096360001,261.773333333,0.0
133409,255487712,6,1,0.0,1,454.337837604,89.99,1.0
133417,653352,1,1,0.0,1,864.70315225,156.809090909,0.0
133420,255487712,6,1,0.0,1,281.623682002,79.99,0.0
133435,259619710,9,2,1.0,1,56.2579194233,109.99,0.0
133437,242956508,5,1,0.0,1,784.045437044,30.5742160279,0.0
133439,242956508,5,1,0.0,1,610.125319298,29.7,1.0
133505,216538756,1,1,0.0,1,541.208276546,64.15,1.0
133542,245841928,3,1,0.0,1,294.05205476099997,34.99,0.0
133546,242956508,5,1,0.0,1,752.107554619,29.7,0.0
133547,257170702,4,1,0.0,1,917.3454062339999,96.71,0.0
133555,259619742,9,2,0.0,1,82.30888569,65.8414285714,0.0
133562,259619742,9,2,0.0,1,878.27470557,59.13,0.0
133589,257531986,8,1,0.0,1,303.531772536,441.9,0.0
133613,240761674,12,1,0.0,1,791.32989313,266.84949275360003,0.0
133614,11996250,1,1,0.0,1,380.786848546,91.79898550719999,0.0
133616,257488824,4,1,0.0,1,972.298824053,28.047579617800004,0.0
133619,259619742,9,2,0.0,1,14.628467461700001,59.13,0.0
133633,242956508,5,1,0.0,1,477.910888626,29.7,0.0
133647,257168242,4,1,0.0,1,513.236991194,101.54,0.0
133650,240761706,12,1,0.0,1,490.738116804,133.72,0.0
133662,653352,1,1,0.0,1,497.77353490400003,165.9,0.0
133672,653352,1,1,0.0,1,260.034983079,165.9,0.0
133683,225903448,2,1,0.0,1,533.44373377,89.99,0.0
133711,14807804,1,1,1.0,1,457.4733732,89.99,0.0
133722,225903416,2,1,0.0,1,260.17211695099996,89.99,0.0
133735,257530620,8,1,1.0,2,483.19797538800003,58.49,0.0
133736,257488824,4,1,0.0,1,729.114699176,26.99,0.0
133740,257531582,8,1,0.0,1,653.560024001,288.0,0.0
133744,257168362,4,1,0.0,1,47.2290119027,132.0,0.0
133758,225903566,2,1,0.0,1,130.20800109200002,134.99,0.0
133762,245841962,3,1,0.0,1,652.01559609,34.99,0.0
133767,258507786,4,1,0.0,1,448.853152334,56.9,0.0
133782,258462704,4,1,0.0,1,636.675033074,82.03,0.0
133784,10697200,1,1,0.0,1,68.3859075763,107.16,0.0
133793,10697204,1,1,0.0,1,666.897069344,132.29,0.0
133839,259619742,9,2,0.0,1,850.652124392,59.13,0.0
133878,225903416,2,1,0.0,1,640.1089168459999,109.99,0.0
133881,12099434,1,1,0.0,1,952.3255529080001,38.945,0.0
133890,13863696,1,1,0.0,1,772.356919867,253.13,0.0
133900,258461002,4,1,1.0,1,896.1201577710001,109.76,1.0
133919,257796924,8,1,0.0,1,817.6587288195001,80.10795454545,0.0
133926,260011708,10,2,1.0,1,739.1972998680002,50.4559090909,0.0
133935,10697204,1,1,0.0,1,494.636498999,179.81,1.0
133945,257796924,8,1,0.0,1,250.07569813,323.416666667,0.0
133952,13863712,1,1,0.0,1,264.673681647,99.9,0.0
133976,13863716,1,1,0.0,1,752.51360123,164.95818181799999,0.0
134003,255487712,6,1,0.0,1,226.742342106,89.99,0.0
134005,257168242,4,1,0.0,1,850.2242316439999,104.07230769200001,0.0
134007,653352,1,1,0.0,1,140.50182194799999,139.49,0.0
134025,245841842,3,1,0.0,1,291.555258913,31.49,0.0
134028,259620430,9,2,1.0,1,850.842105553,74.99,0.0
134035,13863716,1,1,0.0,1,802.649228385,158.836315789,0.0
134039,242956508,5,1,0.0,1,774.119724724,29.7,1.0
134055,255487712,6,1,0.0,1,81.5630383001,89.99,0.0
134068,255487712,6,1,0.0,1,242.714323593,89.99,0.0
134096,653352,1,1,0.0,1,601.836613559,140.9,0.0
134148,257163266,4,1,0.0,1,551.07203088,96.71,0.0
134166,257531986,8,1,0.0,1,359.175824385,93.35,0.0
134170,255487712,6,1,0.0,1,947.602703552,89.99,0.0
134179,257531986,8,1,0.0,1,347.266665224,399.9,0.0
134192,11996250,1,1,0.0,1,520.491904065,93.9,0.0
134209,240761108,12,1,1.0,1,719.9828936910001,244.99,1.0
134214,245841962,3,1,0.0,1,279.237258291,34.99,0.0
134242,653352,1,1,0.0,1,919.897238601,151.61,0.0
134251,10697204,1,1,0.0,1,601.43352405,148.13,0.0
134268,225903448,2,1,0.0,1,113.304348269,89.99,1.0
134276,242956508,5,1,0.0,1,727.6189054069998,29.7,0.0
134277,263053480,14,1,0.0,1,272.757880506,43.5383870968,0.0
134280,11996250,1,1,0.0,1,322.417016204,38.2641935484,0.0
134302,245841768,3,1,0.0,1,510.36870845,32.99,0.0
134303,242956508,5,1,0.0,1,458.05002224,29.7,1.0
134305,240761580,12,1,0.0,1,576.522259885,75.8,0.0
134314,218994466,7,1,1.0,1,715.467754799,121.9,0.0
134321,218994466,7,1,1.0,1,986.147182918,132.9,0.0
134352,245841736,3,1,0.0,1,326.380986463,26.09,0.0
134354,259619838,9,2,0.0,1,229.56156512599998,48.76,0.0
134357,257531986,8,1,0.0,1,53.6169236544,127.5905426356667,0.0
134359,263055906,14,1,0.0,1,868.253079153,206.4210852713333,0.0
134362,257796924,8,1,0.0,1,775.3049480489999,285.251627907,0.0
134377,257170702,4,1,0.0,1,781.1871426069998,96.71,0.0
134378,225903608,2,1,0.0,1,640.6332322009999,159.99,0.0
134381,13863716,1,1,0.0,1,477.885171005,126.87019607845,0.0
134382,11996250,1,1,0.0,1,319.145450845,93.7503921569,0.0
134399,257796924,8,1,0.0,1,247.609793932,289.778070175,0.0
134400,245842172,3,1,0.0,1,376.085337635,44.99,1.0
134414,259619742,9,2,0.0,1,994.145597531,59.13,0.0
134436,255487712,6,1,0.0,1,802.030442399,89.99,0.0
134449,245842086,3,1,0.0,1,135.848358759,39.82,1.0
134491,259616156,9,2,1.0,1,729.7820642730002,86.36000000000001,0.0
134495,218994466,7,1,1.0,1,988.3160359139999,132.9,1.0
134500,260011708,10,2,1.0,1,790.17863945,116.445,0.0
134511,255487712,6,1,0.0,1,250.66361009099998,99.99,1.0
134523,257531986,8,1,0.0,1,154.438952506,83.945,0.0
134532,257165624,4,1,0.0,1,714.478535192,67.9,0.0
134533,242956508,5,1,0.0,1,354.17622533699995,29.7,0.0
134546,257168242,4,1,0.0,1,859.8287671969998,64.845,0.0
134548,10697200,1,1,0.0,1,807.4847299830002,99.99,0.0
134579,257531986,8,1,0.0,1,249.52007263299998,441.9,0.0
134584,257165854,4,1,0.0,1,399.562997773,302.885,0.0
134588,653352,1,1,0.0,1,469.42853757800003,163.87,0.0
134632,259620356,9,2,1.0,1,439.34887019800004,47.99,0.0
134641,653352,1,1,0.0,1,384.911661689,206.04,0.0
134655,257531582,8,1,0.0,1,74.1035825293,288.0,0.0
134657,257531582,8,1,0.0,1,283.478109054,259.9,0.0
134663,259619870,9,2,1.0,1,105.46325371299999,27.99,0.0
134684,257796924,8,1,0.0,1,489.41025928199997,339.0,0.0
134714,242956508,5,1,0.0,1,462.061721953,26.99,0.0
134735,13863712,1,1,0.0,1,25.074642319699997,99.0176470588,0.0
134752,257531986,8,1,0.0,1,29.4055966771,441.9,0.0
134758,257488824,4,1,0.0,1,64.076246809,29.99,0.0
134769,245842214,3,1,0.0,1,898.4955887189999,94.99,0.0
134782,225903608,2,1,0.0,1,868.4662429719998,159.99,0.0
134790,13863716,1,1,0.0,1,656.517708231,175.333684211,0.0
134819,242956508,5,1,0.0,1,1000.36781093,29.7,0.0
134829,13863696,1,1,0.0,1,221.74142617400003,253.13,0.0
134838,256483438,11,2,0.0,1,889.23623614,176.56,0.0
134844,255487712,6,1,0.0,1,386.023180256,99.99,1.0
134851,257490350,4,1,0.0,1,24.5456696048,178.75941176450002,0.0
134878,240761546,12,1,0.0,1,15.055688865499999,257.528823529,0.0
134889,255487712,6,1,0.0,1,291.36654163400004,89.99,0.0
134891,255487712,6,1,0.0,1,990.23666132,85.3059090909,0.0
134893,225903566,2,1,0.0,1,205.369871357,134.99,0.0
134901,242956508,5,1,0.0,1,728.288444421,29.7,0.0
134921,257488824,4,1,0.0,1,277.950536429,26.99,0.0
134925,257163266,4,1,0.0,1,287.723748951,96.71,0.0
134929,255487712,6,1,0.0,1,606.171048088,89.99,0.0
134937,242956508,5,1,0.0,1,185.44202020900002,29.7,0.0
134939,242956508,5,1,0.0,1,972.809341617,29.7,0.0
134943,256483438,11,2,0.0,1,56.0542919216,37.8,0.0
134957,259619956,9,2,1.0,1,788.849328796,45.9,0.0
134974,259619742,9,2,0.0,1,888.431355717,59.13,0.0
134989,11996254,1,1,0.0,1,833.133661518,162.54,0.0
134995,13863716,1,1,0.0,1,38.2853900573,166.9,0.0
135004,259619870,9,2,1.0,1,871.9319453080002,27.99,1.0
135009,653352,1,1,0.0,1,169.059431482,157.770338983,0.0
135013,216538756,1,1,0.0,1,121.87047142600001,64.6083333333,0.0
135017,257168242,4,1,0.0,1,864.65394292,69.79916666665,0.0
135019,259620430,9,2,1.0,1,196.501751485,74.99,0.0
135023,255487712,6,1,0.0,1,476.18504546300005,89.99,0.0
135039,242956508,5,1,0.0,1,81.6855919708,29.7,0.0
135040,11996250,1,1,0.0,1,189.395128605,90.8244705882,0.0
135059,242956508,5,1,0.0,1,538.68241792,29.7,0.0
135069,10697200,1,1,0.0,1,807.172168542,87.26,0.0
135074,10697200,1,1,0.0,1,644.359379917,87.26,0.0
135076,259619710,9,2,1.0,1,892.389661218,121.1725,0.0
135077,218994466,7,1,1.0,1,206.04762023400002,78.08125,0.0
135090,245841928,3,1,0.0,1,987.574771252,34.99,0.0
135093,225902690,2,1,0.0,1,546.34781871,54.99,0.0
135110,259616188,9,2,1.0,1,926.05813841,74.99,0.0
135129,257531986,8,1,0.0,1,294.867088989,83.9,0.0
135132,11996250,1,1,0.0,1,716.604151919,92.81,0.0
135166,255487712,6,1,0.0,1,613.13467925,89.99,0.0
135168,255487712,6,1,0.0,1,588.63562028,89.99,0.0
135175,259619742,9,2,0.0,1,37.525691610100004,59.13,0.0
135178,13863700,1,1,0.0,1,261.69638301099997,86.93,0.0
135186,257488664,4,1,0.0,1,114.74168095899999,17.0905263158,0.0
135191,259619710,9,2,1.0,1,944.86141156,109.99,0.0
135201,257488824,4,1,0.0,1,937.412183278,26.99,0.0
135206,259620238,9,2,1.0,1,429.53104405,79.99,0.0
135208,242956508,5,1,0.0,1,513.968490485,29.7,0.0
135210,257531582,8,1,0.0,1,463.89765627699995,288.0,0.0
135211,257488824,4,1,0.0,1,469.74084407,29.99,0.0
135226,255487712,6,1,0.0,1,895.6513424230002,75.95,0.0
135232,242956508,5,1,0.0,1,752.788676984,29.7,0.0
135243,242956508,5,1,0.0,1,413.66277272800005,29.7,0.0
135245,10180692,1,1,0.0,1,372.46513391,43.90714285715,0.0
135270,216538756,1,1,0.0,1,701.641383082,58.1142857143,0.0
135274,255487712,6,1,0.0,1,48.987952209300005,89.99,0.0
135288,259619710,9,2,1.0,1,239.81821633,109.99,0.0
135308,263055906,14,1,0.0,1,802.4075787889999,47.99,1.0
135324,257488824,4,1,0.0,1,298.457959947,28.99,0.0
135326,255487712,6,1,0.0,1,609.3220713640001,83.74,0.0
135335,225902722,2,1,0.0,1,359.166327179,211.37,0.0
135341,257796924,8,1,0.0,1,260.077835559,339.0,0.0
135345,257168242,4,1,0.0,1,976.32042314,101.54,0.0
135346,223402004,7,1,1.0,1,471.22635155800003,94.35666666666668,0.0
135348,258463800,4,1,0.0,1,753.600760927,87.17333333333332,0.0
135375,259620238,9,2,1.0,1,956.609517365,79.99,1.0
135385,223402004,7,1,1.0,1,974.380361631,54.845,0.0
135418,242956508,5,1,0.0,1,546.47754891,29.7,0.0
135439,242956508,5,1,0.0,1,639.162914415,29.7,0.0
135443,259619742,9,2,0.0,1,514.59805463,28.345,0.0
135456,257488824,4,1,0.0,1,563.524032628,26.99,0.0
135487,259619742,9,2,0.0,1,29.936518549099997,59.13,0.0
135508,242956508,5,1,0.0,1,971.6478858419999,29.7,1.0
135509,255487712,6,1,0.0,1,628.525655324,67.49,0.0
135519,225903566,2,1,0.0,1,865.277802971,134.99,0.0
135524,218994466,7,1,1.0,1,35.3926607328,119.9,0.0
135534,225903448,2,1,0.0,1,915.727731691,89.99,1.0
135562,245842054,3,1,0.0,1,230.817564772,39.99,0.0
135576,257170702,4,1,0.0,1,426.65013614199995,96.71,0.0
135577,257165854,4,1,0.0,1,299.796731145,67.7,0.0
135600,257532742,8,1,1.0,2,265.91535202200004,621.25,0.0
135602,223402004,7,1,1.0,1,685.065990974,348.12,0.0
135606,259616188,9,2,1.0,1,114.175264984,74.99,0.0
135611,259619742,9,2,0.0,1,983.959485148,59.13,0.0
135622,653352,1,1,0.0,1,775.1597622160001,153.4,0.0
135624,257531986,8,1,0.0,1,77.2228255395,399.9,0.0
135628,259619838,9,2,0.0,1,475.72868893300006,229.515,0.0
135634,259619742,9,2,0.0,1,740.2097869,59.13,0.0
135640,245841962,3,1,0.0,1,103.21746930399999,34.99,0.0
135642,225903448,2,1,0.0,1,938.701523,89.99,0.0
135646,259619742,9,2,0.0,1,546.825629715,59.13,0.0
135700,255487712,6,1,0.0,1,769.456207205,99.99,0.0
135724,13863716,1,1,0.0,1,766.241732273,159.78,0.0
135733,259619902,9,2,1.0,1,974.5686344989999,84.99,0.0
135758,245841962,3,1,0.0,1,349.596898272,34.99,0.0
135759,257163266,4,1,0.0,1,574.953377604,113.99,0.0
135779,12099434,1,1,0.0,1,396.949428635,25.9,0.0
135796,257796924,8,1,0.0,1,261.39405620400004,366.0,0.0
135823,242956508,5,1,0.0,1,678.207865823,29.7,0.0
135831,259619710,9,2,1.0,1,740.152650748,124.9,0.0
135836,240761546,12,1,0.0,1,942.288985415,263.85,0.0
135855,13863712,1,1,0.0,1,506.097580516,96.9,0.0
135858,225903416,2,1,0.0,1,806.035810527,89.99,0.0
135859,257488824,4,1,0.0,1,734.2097978710001,28.99,0.0
135873,263053640,14,1,0.0,1,463.325214932,49.44500000000001,0.0
135888,257168328,4,1,0.0,1,719.063614581,69.9,0.0
135910,257163266,4,1,0.0,1,950.794741739,96.71,0.0
135917,225903416,2,1,0.0,1,470.93149140400004,89.99,0.0
135926,11996682,1,1,0.0,1,545.085209397,89.99,0.0
135959,259616156,9,2,1.0,1,546.999558476,89.99,0.0
135960,255487712,6,1,0.0,1,661.533661556,89.99,0.0
135988,242956508,5,1,0.0,1,565.033698834,29.7,0.0
136007,255487712,6,1,0.0,1,249.47686151,67.49,0.0
136016,239173516,11,1,0.0,1,549.573578984,32.99,0.0
136022,242956508,5,1,0.0,1,483.60223451900004,29.7,1.0
136039,653352,1,1,0.0,1,268.04550756985003,165.9,0.0
136054,225903448,2,1,0.0,1,52.4887806207,89.99,0.0
136078,259619710,9,2,1.0,1,902.2143661819999,109.99,0.0
136080,259619742,9,2,0.0,1,207.243826447,66.7227272727,0.0
136087,255487712,6,1,0.0,1,508.69485585800004,89.99,1.0
136088,257796924,8,1,0.0,1,871.58475137,366.0,0.0
136090,11996250,1,1,0.0,1,796.840705402,93.7503921569,0.0
136096,263055992,14,1,0.0,1,125.782309725,59.99,0.0
136099,10697204,1,1,0.0,1,517.556606067,148.13,0.0
136105,12099434,1,1,0.0,1,415.998147455,25.9,0.0
136115,257170702,4,1,0.0,1,9.57831521339,96.71,1.0
136179,256481304,11,2,0.0,1,907.9293790280001,103.35,0.0
136189,259619710,9,2,1.0,1,924.172366741,109.99,0.0
136220,245841736,3,1,0.0,1,308.47244798099996,26.09,0.0
136233,255487712,6,1,0.0,1,879.439705412,89.99,0.0
136240,245841682,3,1,0.0,1,512.492808101,32.99,0.0
136243,218994466,7,1,1.0,1,829.76271525,132.9,0.0
136246,259619838,9,2,0.0,1,477.56339600300004,32.99,0.0
136266,11996250,1,1,0.0,1,780.6050044689999,93.9,0.0
136268,11996250,1,1,0.0,1,862.77299489,93.9,0.0
136272,259619838,9,2,0.0,1,757.104437664,128.22,0.0
136275,11996254,1,1,0.0,1,725.67536377,162.54,0.0
136281,11996250,1,1,0.0,1,978.426430101,93.9,0.0
136283,218994466,7,1,1.0,1,807.2224150825,132.9,0.0
136289,13863712,1,1,0.0,1,636.018400064,97.1442857143,0.0
136292,255487712,6,1,0.0,1,231.21460475900003,99.99,0.0
136297,259619956,9,2,1.0,1,748.4694210639999,45.9,0.0
136307,255487712,6,1,0.0,1,705.3294385810001,89.99,0.0
136310,259619902,9,2,1.0,1,947.263734138,84.99,0.0
136317,13863716,1,1,0.0,1,728.0408411760001,72.49,0.0
136330,263055992,14,1,0.0,1,749.1080181489999,59.99,0.0
136343,218994466,7,1,1.0,1,2.49860502103,119.9,0.0
136363,242956508,5,1,0.0,1,223.150337634,26.99,0.0
136365,225903566,2,1,0.0,1,858.349472665,134.99,0.0
136368,257796924,8,1,0.0,1,385.84882023800003,352.5,0.0
136397,242956508,5,1,0.0,1,562.799101813,229.111875,0.0
136409,257170702,4,1,0.0,1,456.35869330699995,105.72375,0.0
136415,257531582,8,1,0.0,1,94.5614697077,259.9,0.0
136429,216538756,1,1,0.0,1,110.750663684,64.15,0.0
136443,256483438,11,2,0.0,1,406.01647867,186.74400000000003,0.0
136446,225903448,2,1,0.0,1,227.460356806,89.99,0.0
136467,257168242,4,1,0.0,1,219.411102165,101.54,0.0
136493,218994466,7,1,1.0,1,128.932531374,132.9,0.0
136504,225903448,2,1,0.0,1,3.5745360897800005,89.99,0.0
136511,242956508,5,1,0.0,1,527.329061875,29.7,0.0
136522,259619582,9,2,1.0,1,112.702718402,101.302,0.0
136524,259619742,9,2,0.0,1,896.25399416,250.601,0.0
136526,257531986,8,1,0.0,1,747.79964576,399.9,0.0
136539,242956508,5,1,0.0,1,259.50949135,29.7,0.0
136550,255487712,6,1,0.0,1,875.9835578310001,99.99,1.0
136553,225903566,2,1,0.0,1,903.860564289,134.99,0.0
136555,653352,1,1,0.0,1,431.528469417,139.49,0.0
136597,257530864,8,1,1.0,2,701.555320214,484.252857143,0.0
136605,259620356,9,2,1.0,1,15.217865809700001,47.99,1.0
136608,255487712,6,1,0.0,1,969.878009083,75.95,0.0
136614,257531582,8,1,0.0,1,987.05757275,259.9,0.0
136616,242956508,5,1,0.0,1,898.4526509680002,29.7,0.0
136620,245841810,3,1,0.0,1,202.85044430599999,39.0,0.0
136635,245841962,3,1,0.0,1,48.2518335488,33.49,0.0
136637,259619742,9,2,0.0,1,127.69784676200001,59.13,0.0
136644,240761580,12,1,0.0,1,74.5391470476,59.13,0.0
136646,259619742,9,2,0.0,1,238.037169061,59.13,0.0
136682,242956508,5,1,0.0,1,53.3493790531,26.99,0.0
136684,225903416,2,1,0.0,1,948.8981028060001,28.345,0.0
